year,date,province,confirm,confirm_add,local_confirm_add,now_confirm,heal,dead,deadAdd,now_wzz,wzz_add
2020,03.23,北京,554,32,-10,145,401,8,0,0,-10
2020,03.24,北京,561,7,-10,150,403,8,0,0,-10
2020,03.25,北京,566,7,-10,152,406,8,0,0,-10
2020,03.26,北京,569,4,-10,155,406,8,0,0,-10
2020,03.27,北京,572,3,-10,155,409,8,0,0,-10
2020,03.28,北京,576,4,-10,157,411,8,0,0,-10
2020,03.29,北京,577,1,-10,157,412,8,0,0,-10
2020,03.30,北京,580,3,-10,156,416,8,0,0,-10
2020,03.31,北京,580,0,-10,154,418,8,0,0,-10
2020,04.01,北京,582,2,-10,150,424,8,0,0,-10
2020,04.02,北京,583,1,-10,141,434,8,0,0,-10
2020,04.03,北京,585,2,-10,139,438,8,0,0,-10
2020,04.04,北京,586,1,-10,137,441,8,0,0,-10
2020,04.05,北京,587,1,-10,136,443,8,0,0,-10
2020,04.06,北京,587,0,-10,131,448,8,0,0,-10
2020,04.07,北京,588,1,-10,125,455,8,0,0,-10
2020,04.08,北京,588,0,-10,116,464,8,0,0,-10
2020,04.09,北京,588,0,-10,111,469,8,0,0,-10
2020,04.10,北京,589,1,-10,107,474,8,0,0,-10
2020,04.11,北京,589,0,-10,102,479,8,0,0,-10
2020,04.11,北京,589,0,-10,102,479,8,0,0,-10
2020,04.12,北京,589,0,-10,97,484,8,0,0,-10
2020,04.13,北京,589,0,-10,90,491,8,0,0,-10
2020,04.14,北京,590,1,-10,87,495,8,0,0,-10
2020,04.15,北京,593,3,-10,82,503,8,0,0,-10
2020,04.16,北京,593,0,-10,76,509,8,0,0,-10
2020,04.17,北京,593,0,-10,76,509,8,0,0,-10
2020,04.18,北京,593,0,-10,75,510,8,0,0,-10
2020,04.19,北京,593,0,-10,71,514,8,0,0,-10
2020,04.20,北京,593,0,-10,69,516,8,0,0,-10
2020,04.21,北京,593,0,-10,67,518,8,0,0,-10
2020,04.22,北京,593,0,-10,63,522,8,0,0,-10
2020,04.23,北京,593,0,-10,61,524,8,0,0,-10
2020,04.24,北京,593,0,-10,60,525,8,0,0,-10
2020,04.25,北京,593,0,-10,60,525,8,0,0,-10
2020,04.26,北京,593,0,-10,59,525,9,0,0,-10
2020,04.27,北京,593,0,-10,48,536,9,0,0,-10
2020,04.28,北京,593,0,-10,46,538,9,0,0,-10
2020,04.29,北京,593,0,-10,42,542,9,0,0,-10
2020,04.30,北京,593,0,-10,37,547,9,0,0,-10
2020,05.01,北京,593,0,-10,37,547,9,0,0,-10
2020,05.02,北京,593,0,-10,33,551,9,0,0,-10
2020,05.03,北京,593,0,-10,31,553,9,0,0,-10
2020,05.04,北京,593,0,-10,30,554,9,0,0,-10
2020,05.05,北京,593,0,-10,29,555,9,0,0,-10
2020,05.06,北京,593,0,-10,27,557,9,0,0,-10
2020,05.07,北京,593,0,-10,24,560,9,0,0,-10
2020,05.08,北京,593,0,-10,21,563,9,0,0,-10
2020,05.09,北京,593,0,-10,19,565,9,0,0,-10
2020,05.10,北京,593,0,-10,16,568,9,0,0,-10
2020,05.11,北京,593,0,-10,13,571,9,0,0,-10
2020,05.12,北京,593,0,-10,11,573,9,0,0,-10
2020,05.13,北京,593,0,-10,10,574,9,0,0,-10
2020,05.14,北京,593,0,-10,10,574,9,0,0,-10
2020,05.15,北京,593,0,-10,8,576,9,0,0,-10
2020,05.16,北京,593,0,-10,7,577,9,0,0,-10
2020,05.17,北京,593,0,-10,6,578,9,0,0,-10
2020,05.18,北京,593,0,-10,6,578,9,0,0,-10
2020,05.19,北京,593,0,-10,6,578,9,0,0,-10
2020,05.20,北京,593,0,-10,5,579,9,0,0,-10
2020,05.21,北京,593,0,-10,5,579,9,0,0,-10
2020,05.22,北京,593,0,-10,5,579,9,0,0,-10
2020,05.23,北京,593,0,-10,3,581,9,0,0,-10
2020,05.24,北京,593,0,-10,3,581,9,0,0,-10
2020,05.25,北京,593,0,-10,3,581,9,0,0,-10
2020,05.26,北京,593,0,-10,3,581,9,0,0,-10
2020,05.27,北京,593,0,-10,3,581,9,0,0,-10
2020,05.28,北京,593,0,-10,3,581,9,0,0,-10
2020,05.29,北京,593,0,-10,3,581,9,0,0,-10
2020,05.30,北京,593,0,-10,3,581,9,0,0,-10
2020,05.31,北京,593,0,-10,3,581,9,0,0,-10
2020,06.01,北京,593,0,-10,3,581,9,0,0,-10
2020,06.02,北京,594,0,-10,3,582,9,0,0,-10
2020,06.03,北京,594,0,-10,2,583,9,0,0,-10
2020,06.04,北京,594,0,-10,2,583,9,0,0,-10
2020,06.05,北京,594,0,-10,2,583,9,0,0,-10
2020,06.06,北京,594,0,-10,2,583,9,0,0,-10
2020,06.07,北京,594,0,-10,2,583,9,0,0,-10
2020,06.08,北京,594,0,-10,1,584,9,0,0,-10
2020,06.09,北京,594,0,-10,1,584,9,0,0,-10
2020,06.10,北京,594,0,-10,1,584,9,0,0,-10
2020,06.11,北京,595,1,-10,2,584,9,0,0,-10
2020,06.12,北京,601,6,-10,8,584,9,0,0,-10
2020,06.13,北京,637,36,-10,44,584,9,0,0,-10
2020,06.14,北京,673,36,-10,80,584,9,0,0,-10
2020,06.15,北京,700,27,-10,107,584,9,0,0,-10
2020,06.16,北京,731,31,-10,138,584,9,0,0,-10
2020,06.17,北京,752,21,-10,159,584,9,0,0,-10
2020,06.18,北京,777,25,-10,184,584,9,0,0,-10
2020,06.19,北京,799,22,-10,206,584,9,0,0,-10
2020,06.20,北京,821,22,-10,228,584,9,0,0,-10
2020,06.21,北京,830,9,-10,237,584,9,0,0,-10
2020,06.22,北京,843,13,-10,250,584,9,0,0,-10
2020,06.23,北京,850,7,-10,257,584,9,0,0,-10
2020,06.24,北京,863,13,-10,270,584,9,0,0,-10
2020,06.25,北京,874,11,-10,280,585,9,0,0,-10
2020,06.26,北京,891,17,-10,297,585,9,0,0,-10
2020,06.27,北京,905,14,-10,311,585,9,0,0,-10
2020,06.28,北京,912,7,-10,318,585,9,0,0,-10
2020,06.29,北京,919,7,-10,324,586,9,0,0,-10
2020,06.30,北京,922,3,-10,326,587,9,0,0,-10
2020,07.01,北京,923,1,-10,325,589,9,0,0,-10
2020,07.02,北京,925,2,-10,324,592,9,0,0,-10
2020,07.03,北京,926,1,-10,323,594,9,0,0,-10
2020,07.04,北京,928,2,-10,324,595,9,0,0,-10
2020,07.05,北京,929,1,-10,324,596,9,0,0,-10
2020,07.06,北京,929,0,-10,320,600,9,0,0,-10
2020,07.07,北京,929,0,-10,307,613,9,0,0,-10
2020,07.08,北京,929,0,-10,275,645,9,0,0,-10
2020,07.09,北京,929,0,-10,263,657,9,0,0,-10
2020,07.10,北京,929,0,-10,251,669,9,0,0,-10
2020,07.11,北京,929,0,-10,240,680,9,0,0,-10
2020,07.12,北京,929,0,-10,226,694,9,0,0,-10
2020,07.13,北京,929,0,-10,205,715,9,0,0,-10
2020,07.14,北京,929,0,-10,191,729,9,0,0,-10
2020,07.15,北京,929,0,-10,168,752,9,0,0,-10
2020,07.16,北京,929,0,-10,158,762,9,0,0,-10
2020,07.17,北京,929,0,-10,145,775,9,0,0,-10
2020,07.18,北京,929,0,-10,132,788,9,0,0,-10
2020,07.19,北京,929,0,-10,116,804,9,0,0,-10
2020,07.20,北京,929,0,-10,104,816,9,0,0,-10
2020,07.21,北京,929,0,-10,87,833,9,0,0,-10
2020,07.22,北京,929,0,-10,79,841,9,0,0,-10
2020,07.23,北京,929,0,-10,65,855,9,0,0,-10
2020,07.24,北京,929,0,-10,53,867,9,0,0,-10
2020,07.25,北京,929,0,-10,42,878,9,0,0,-10
2020,07.26,北京,929,0,-10,39,881,9,0,0,-10
2020,07.27,北京,931,2,-10,27,895,9,0,0,-10
2020,07.28,北京,932,1,-10,27,896,9,0,0,-10
2020,07.29,北京,933,1,-10,23,901,9,0,0,-10
2020,07.30,北京,933,0,-10,13,911,9,0,0,-10
2020,07.31,北京,933,0,-10,9,915,9,0,0,-10
2020,08.01,北京,933,0,-10,7,917,9,0,0,-10
2020,08.02,北京,933,0,-10,7,917,9,0,0,-10
2020,08.03,北京,933,0,-10,6,918,9,0,0,-10
2020,08.04,北京,934,1,-10,6,919,9,0,0,-10
2020,08.05,北京,934,0,-10,6,919,9,0,0,-10
2020,08.06,北京,935,1,-10,6,920,9,0,0,-10
2020,08.07,北京,935,0,-10,6,920,9,0,0,-10
2020,08.08,北京,935,0,-10,6,920,9,0,0,-10
2020,08.09,北京,935,0,-10,6,920,9,0,0,-10
2020,08.10,北京,935,0,-10,6,920,9,0,0,-10
2020,08.11,北京,935,0,-10,6,920,9,0,0,-10
2020,08.12,北京,935,0,-10,6,920,9,0,0,-10
2020,08.13,北京,935,0,-10,4,922,9,0,0,-10
2020,08.14,北京,935,0,-10,3,923,9,0,0,-10
2020,08.15,北京,935,0,-10,3,923,9,0,0,-10
2020,08.16,北京,935,0,-10,3,923,9,0,0,-10
2020,08.17,北京,935,0,-10,2,924,9,0,0,-10
2020,08.18,北京,935,0,-10,2,924,9,0,0,-10
2020,08.19,北京,935,0,-10,2,924,9,0,0,-10
2020,08.20,北京,935,0,-10,2,924,9,0,0,-10
2020,08.21,北京,935,0,-10,2,924,9,0,0,-10
2020,08.22,北京,935,0,-10,2,924,9,0,0,-10
2020,08.23,北京,935,0,-10,2,924,9,0,0,-10
2020,08.24,北京,935,0,-10,2,924,9,0,0,-10
2020,08.25,北京,935,0,-10,0,926,9,0,0,-10
2020,08.26,北京,935,0,-10,0,926,9,0,0,-10
2020,08.27,北京,935,0,-10,0,926,9,0,0,-10
2020,08.28,北京,935,0,-10,0,926,9,0,0,-10
2020,08.29,北京,935,0,-10,0,926,9,0,0,-10
2020,08.30,北京,935,0,-10,0,926,9,0,0,-10
2020,08.31,北京,935,0,-10,0,926,9,0,0,-10
2020,09.01,北京,935,0,-10,0,926,9,0,0,-10
2020,09.02,北京,935,0,-10,0,926,9,0,0,-10
2020,09.03,北京,935,0,-10,0,926,9,0,0,-10
2020,09.04,北京,935,0,-10,0,926,9,0,0,-10
2020,09.05,北京,935,0,-10,0,926,9,0,0,-10
2020,09.06,北京,935,0,-10,0,926,9,0,0,-10
2020,09.07,北京,935,0,-10,0,926,9,0,0,-10
2020,09.08,北京,935,0,-10,0,926,9,0,0,-10
2020,09.09,北京,935,0,-10,0,926,9,0,0,-10
2020,09.10,北京,935,0,-10,0,926,9,0,0,-10
2020,09.11,北京,935,0,-10,0,926,9,0,0,-10
2020,09.12,北京,935,0,-10,0,926,9,0,0,-10
2020,09.13,北京,935,0,-10,0,926,9,0,0,-10
2020,09.14,北京,935,0,-10,0,926,9,0,0,-10
2020,09.15,北京,935,0,-10,0,926,9,0,0,-10
2020,09.16,北京,935,0,-10,0,926,9,0,0,-10
2020,09.17,北京,935,0,-10,0,926,9,0,0,-10
2020,09.18,北京,935,0,-10,0,926,9,0,0,-10
2020,09.19,北京,935,0,-10,0,926,9,0,0,-10
2020,09.20,北京,935,0,-10,0,926,9,0,0,-10
2020,09.21,北京,935,0,-10,0,926,9,0,0,-10
2020,09.22,北京,935,0,-10,0,926,9,0,0,-10
2020,09.23,北京,935,0,-10,0,926,9,0,0,-10
2020,09.24,北京,936,1,-10,1,926,9,0,0,-10
2020,09.25,北京,936,0,-10,1,926,9,0,0,-10
2020,09.26,北京,936,0,-10,1,926,9,0,0,-10
2020,09.27,北京,936,0,-10,1,926,9,0,0,-10
2020,09.28,北京,936,0,-10,1,926,9,0,0,-10
2020,09.29,北京,936,0,-10,1,926,9,0,0,-10
2020,09.30,北京,936,0,-10,1,926,9,0,0,-10
2020,10.01,北京,936,0,-10,1,926,9,0,0,-10
2020,10.02,北京,936,0,-10,1,926,9,0,0,-10
2020,10.03,北京,936,0,-10,1,926,9,0,0,-10
2020,10.04,北京,936,0,-10,1,926,9,0,0,-10
2020,10.05,北京,936,0,-10,1,926,9,0,0,-10
2020,10.06,北京,936,0,-10,1,926,9,0,0,-10
2020,10.07,北京,936,0,-10,1,926,9,0,0,-10
2020,10.08,北京,936,0,-10,0,927,9,0,0,-10
2020,10.09,北京,936,0,-10,0,927,9,0,0,-10
2020,10.10,北京,936,0,-10,0,927,9,0,0,-10
2020,10.11,北京,937,1,-10,1,927,9,0,0,-10
2020,10.12,北京,937,0,-10,1,927,9,0,0,-10
2020,10.13,北京,937,0,-10,1,927,9,0,0,-10
2020,10.14,北京,937,0,-10,1,927,9,0,0,-10
2020,10.15,北京,937,0,-10,1,927,9,0,0,-10
2020,10.16,北京,937,0,-10,1,927,9,0,0,-10
2020,10.17,北京,937,0,-10,1,927,9,0,0,-10
2020,10.18,北京,937,0,-10,1,927,9,0,0,-10
2020,10.19,北京,938,1,-10,2,927,9,0,0,-10
2020,10.20,北京,938,0,-10,2,927,9,0,0,-10
2020,10.21,北京,938,0,-10,2,927,9,0,0,-10
2020,10.22,北京,938,0,-10,1,928,9,0,0,-10
2020,10.23,北京,940,2,-10,3,928,9,0,0,-10
2020,10.24,北京,940,0,-10,3,928,9,0,0,-10
2020,10.25,北京,940,0,-10,3,928,9,0,0,-10
2020,10.26,北京,941,1,-10,4,928,9,0,0,-10
2020,10.27,北京,941,0,-10,4,928,9,0,0,-10
2020,10.28,北京,942,1,-10,5,928,9,0,0,-10
2020,10.29,北京,942,0,-10,4,929,9,0,0,-10
2020,10.30,北京,942,0,-10,4,929,9,0,0,-10
2020,10.31,北京,942,0,-10,4,929,9,0,0,-10
2020,11.01,北京,942,0,-10,4,929,9,0,0,-10
2020,11.02,北京,944,2,-10,6,929,9,0,0,-10
2020,11.03,北京,944,0,-10,6,929,9,0,0,-10
2020,11.04,北京,945,1,-10,7,929,9,0,0,-10
2020,11.05,北京,945,0,-10,7,929,9,0,0,-10
2020,11.06,北京,945,0,-10,7,929,9,0,0,-10
2020,11.07,北京,945,0,-10,7,929,9,0,0,-10
2020,11.08,北京,945,0,-10,7,929,9,0,0,-10
2020,11.09,北京,947,2,-10,9,929,9,0,0,-10
2020,11.10,北京,947,0,-10,7,931,9,0,0,-10
2020,11.11,北京,947,0,-10,7,931,9,0,0,-10
2020,11.12,北京,947,0,-10,6,932,9,0,0,-10
2020,11.13,北京,947,0,-10,6,932,9,0,0,-10
2020,11.14,北京,947,0,-10,6,932,9,0,0,-10
2020,11.15,北京,947,0,-10,6,932,9,0,0,-10
2020,11.16,北京,947,0,-10,5,933,9,0,0,-10
2020,11.17,北京,947,0,-10,5,933,9,0,0,-10
2020,11.18,北京,947,0,-10,3,935,9,0,0,-10
2020,11.19,北京,948,1,-10,3,936,9,0,0,-10
2020,11.20,北京,948,0,-10,3,936,9,0,0,-10
2020,11.21,北京,949,1,-10,4,936,9,0,0,-10
2020,11.22,北京,950,1,-10,5,936,9,0,0,-10
2020,11.23,北京,950,0,-10,5,936,9,0,0,-10
2020,11.24,北京,950,0,-10,5,936,9,0,0,-10
2020,11.25,北京,950,0,-10,4,937,9,0,0,-10
2020,11.26,北京,950,0,-10,4,937,9,0,0,-10
2020,11.27,北京,950,0,-10,4,937,9,0,0,-10
2020,11.28,北京,950,0,-10,4,937,9,0,0,-10
2020,11.29,北京,950,0,-10,3,938,9,0,0,-10
2020,11.30,北京,951,1,-10,4,938,9,0,0,-10
2020,12.01,北京,951,0,-10,4,938,9,0,0,-10
2020,12.02,北京,951,0,-10,4,938,9,0,0,-10
2020,12.03,北京,951,0,-10,4,938,9,0,0,-10
2020,12.04,北京,952,1,-10,4,939,9,0,0,-10
2020,12.05,北京,952,0,-10,4,939,9,0,0,-10
2020,12.06,北京,952,0,-10,4,939,9,0,0,-10
2020,12.07,北京,952,0,-10,4,939,9,0,0,-10
2020,12.08,北京,952,0,-10,4,939,9,0,0,-10
2020,12.09,北京,952,0,-10,4,939,9,0,0,-10
2020,12.10,北京,952,0,-10,4,939,9,0,0,-10
2020,12.11,北京,952,0,-10,4,939,9,0,0,-10
2020,12.12,北京,954,2,-10,5,940,9,0,0,-10
2020,12.13,北京,955,1,-10,6,940,9,0,0,-10
2020,12.14,北京,956,1,-10,7,940,9,0,0,-10
2020,12.15,北京,957,1,-10,8,940,9,0,0,-10
2020,12.16,北京,957,0,-10,8,940,9,0,0,-10
2020,12.17,北京,957,0,-10,8,940,9,0,0,-10
2020,12.18,北京,959,2,-10,10,940,9,0,0,-10
2020,12.19,北京,961,2,-10,12,940,9,0,0,-10
2020,12.20,北京,961,0,-10,12,940,9,0,0,-10
2020,12.21,北京,961,0,-10,12,940,9,0,0,-10
2020,12.22,北京,961,0,-10,11,941,9,0,0,-10
2020,12.23,北京,961,0,-10,11,941,9,0,0,-10
2020,12.24,北京,961,0,-10,11,941,9,0,0,-10
2020,12.25,北京,963,2,-10,13,941,9,0,0,-10
2020,12.26,北京,971,8,-10,21,941,9,0,0,-10
2020,12.27,北京,972,1,-10,22,941,9,0,0,-10
2020,12.28,北京,979,7,-10,29,941,9,0,0,-10
2020,12.29,北京,980,1,-10,30,941,9,0,0,-10
2020,12.30,北京,982,2,-10,30,943,9,0,0,-10
2020,12.31,北京,987,5,-10,34,944,9,0,0,-10
2021,01.01,北京,988,1,-10,35,944,9,0,0,-10
2021,01.02,北京,990,2,-10,37,944,9,0,0,-10
2021,01.03,北京,992,2,-10,39,944,9,0,0,-10
2021,01.04,北京,993,1,-10,40,944,9,0,0,-10
2021,01.05,北京,994,1,-10,40,945,9,0,4,-10
2021,01.06,北京,994,0,-10,38,947,9,0,4,-10
2021,01.07,北京,995,1,-10,39,947,9,0,4,-10
2021,01.08,北京,995,0,-10,38,948,9,0,4,-10
2021,01.09,北京,996,1,-10,37,950,9,0,5,-10
2021,01.10,北京,997,1,-10,37,951,9,0,9,-10
2021,01.11,北京,998,1,-10,38,951,9,0,9,-10
2021,01.12,北京,998,0,-10,38,951,9,0,9,-10
2021,01.13,北京,999,1,-10,39,951,9,0,9,-10
2021,01.14,北京,999,0,-10,35,955,9,0,9,-10
2021,01.15,北京,1001,2,-10,35,957,9,0,9,-10
2021,01.16,北京,1003,2,-10,36,958,9,0,8,-10
2021,01.17,北京,1006,3,-10,38,959,9,0,8,-10
2021,01.18,北京,1007,1,-10,38,960,9,0,9,-10
2021,01.19,北京,1014,7,-10,43,962,9,0,9,-10
2021,01.20,北京,1017,3,-10,44,964,9,0,10,-10
2021,01.21,北京,1020,3,-10,47,964,9,0,10,-10
2021,01.22,北京,1023,3,-10,49,965,9,0,10,-10
2021,01.23,北京,1025,2,-10,51,965,9,0,10,-10
2021,01.24,北京,1028,3,-10,53,966,9,0,11,-10
2021,01.25,北京,1030,2,-10,53,968,9,0,11,-10
2021,01.26,北京,1034,4,-10,53,972,9,0,12,-10
2021,01.27,北京,1034,0,-10,52,973,9,0,12,-10
2021,01.28,北京,1035,1,-10,53,973,9,0,12,-10
2021,01.29,北京,1036,1,-10,51,976,9,0,12,-10
2021,01.30,北京,1036,0,-10,50,977,9,0,12,-10
2021,01.31,北京,1038,2,-10,52,977,9,0,12,-10
2021,02.01,北京,1039,1,-10,53,977,9,0,12,-10
2021,02.02,北京,1039,0,-10,53,977,9,0,12,-10
2021,02.03,北京,1044,5,-10,57,978,9,0,12,-10
2021,02.04,北京,1044,0,-10,55,980,9,0,12,-10
2021,02.05,北京,1044,0,-10,52,983,9,0,12,-10
2021,02.06,北京,1046,2,-10,51,986,9,0,12,-10
2021,02.07,北京,1046,0,-10,49,988,9,0,12,-10
2021,02.08,北京,1046,0,-10,46,991,9,0,12,-10
2021,02.09,北京,1046,0,-10,43,994,9,0,12,-10
2021,02.10,北京,1046,0,-10,40,997,9,0,12,-10
2021,02.11,北京,1046,0,-10,39,998,9,0,12,-10
2021,02.12,北京,1046,0,-10,39,998,9,0,12,-10
2021,02.13,北京,1046,0,-10,36,1001,9,0,12,-10
2021,02.14,北京,1046,0,-10,34,1003,9,0,12,-10
2021,02.15,北京,1046,0,-10,33,1004,9,0,12,-10
2021,02.16,北京,1046,0,-10,32,1005,9,0,12,-10
2021,02.17,北京,1046,0,-10,26,1011,9,0,12,-10
2021,02.18,北京,1046,0,-10,25,1012,9,0,12,-10
2021,02.19,北京,1046,0,-10,25,1012,9,0,12,-10
2021,02.20,北京,1046,0,-10,23,1014,9,0,12,-10
2021,02.21,北京,1047,1,-10,22,1016,9,0,12,-10
2021,02.22,北京,1047,0,-10,19,1019,9,0,12,-10
2021,02.23,北京,1047,0,-10,18,1020,9,0,12,-10
2021,02.24,北京,1047,0,-10,16,1022,9,0,12,-10
2021,02.25,北京,1047,0,-10,16,1022,9,0,12,-10
2021,02.26,北京,1047,0,-10,16,1022,9,0,0,-10
2021,02.27,北京,1047,0,-10,16,1022,9,0,0,-10
2021,02.28,北京,1049,2,-10,18,1022,9,0,0,-10
2021,03.01,北京,1049,0,-10,16,1024,9,0,0,-10
2021,03.02,北京,1049,0,-10,14,1026,9,0,0,-10
2021,03.03,北京,1049,0,-10,13,1027,9,0,0,-10
2021,03.04,北京,1049,0,-10,11,1029,9,0,0,-10
2021,03.05,北京,1049,0,-10,11,1029,9,0,0,-10
2021,03.06,北京,1049,0,-10,8,1032,9,0,0,-10
2021,03.07,北京,1049,0,-10,7,1033,9,0,0,-10
2021,03.08,北京,1049,0,-10,7,1033,9,0,0,-10
2021,03.09,北京,1049,0,-10,7,1033,9,0,0,-10
2021,03.10,北京,1049,0,-10,7,1033,9,0,0,-10
2021,03.11,北京,1049,0,-10,7,1033,9,0,0,-10
2021,03.12,北京,1049,0,-10,7,1033,9,0,0,-10
2021,03.13,北京,1049,0,-10,6,1034,9,0,0,-10
2021,03.14,北京,1049,0,-10,6,1034,9,0,0,-10
2021,03.15,北京,1049,0,-10,6,1034,9,0,0,-10
2021,03.16,北京,1049,0,-10,3,1037,9,0,0,-10
2021,03.17,北京,1049,0,-10,3,1037,9,0,0,-10
2021,03.18,北京,1049,0,-10,3,1037,9,0,0,-10
2021,03.19,北京,1049,0,-10,3,1037,9,0,0,-10
2021,03.20,北京,1049,0,-10,3,1037,9,0,0,-10
2021,03.21,北京,1049,0,-10,3,1037,9,0,0,-10
2021,03.22,北京,1049,0,-10,3,1037,9,0,0,-10
2021,03.23,北京,1049,0,-10,3,1037,9,0,0,-10
2021,03.24,北京,1049,0,-10,3,1037,9,0,0,-10
2021,03.25,北京,1049,0,-10,3,1037,9,0,0,-10
2021,03.26,北京,1049,0,-10,3,1037,9,0,0,-10
2021,03.27,北京,1049,0,-10,3,1037,9,0,0,-10
2021,03.28,北京,1049,0,-10,3,1037,9,0,0,-10
2021,03.29,北京,1049,0,-10,3,1037,9,0,0,-10
2021,03.30,北京,1049,0,-10,3,1037,9,0,0,-10
2021,03.31,北京,1049,0,-10,3,1037,9,0,0,-10
2021,04.01,北京,1049,0,-10,3,1037,9,0,0,-10
2021,04.02,北京,1050,1,-10,4,1037,9,0,0,-10
2021,04.03,北京,1051,1,-10,4,1038,9,0,0,-10
2021,04.04,北京,1052,1,-10,5,1038,9,0,0,-10
2021,04.05,北京,1052,0,-10,5,1038,9,0,0,-10
2021,04.06,北京,1053,1,-10,6,1038,9,0,0,-10
2021,04.07,北京,1053,0,-10,6,1038,9,0,0,-10
2021,04.08,北京,1054,1,-10,7,1038,9,0,0,-10
2021,04.09,北京,1055,1,-10,8,1038,9,0,0,-10
2021,04.10,北京,1056,1,-10,9,1038,9,0,0,-10
2021,04.11,北京,1057,1,-10,10,1038,9,0,0,-10
2021,04.12,北京,1057,0,-10,10,1038,9,0,0,-10
2021,04.13,北京,1057,0,-10,10,1038,9,0,0,-10
2021,04.14,北京,1057,0,-10,10,1038,9,0,0,-10
2021,04.15,北京,1057,0,-10,10,1038,9,0,0,-10
2021,04.16,北京,1057,0,-10,10,1038,9,0,0,-10
2021,04.17,北京,1057,0,-10,10,1038,9,0,0,-10
2021,04.18,北京,1057,0,-10,10,1038,9,0,0,-10
2021,04.19,北京,1057,0,-10,10,1038,9,0,0,-10
2021,04.20,北京,1057,0,-10,10,1038,9,0,0,-10
2021,04.21,北京,1057,0,-10,10,1038,9,0,0,-10
2021,04.22,北京,1057,0,-10,10,1038,9,0,0,-10
2021,04.23,北京,1057,0,-10,10,1038,9,0,0,-10
2021,04.24,北京,1057,0,-10,10,1038,9,0,0,-10
2021,04.25,北京,1057,0,-10,9,1039,9,0,0,-10
2021,04.26,北京,1057,0,-10,9,1039,9,0,0,-10
2021,04.27,北京,1057,0,-10,9,1039,9,0,0,-10
2021,04.28,北京,1057,0,-10,9,1039,9,0,0,-10
2021,04.29,北京,1057,0,-10,8,1040,9,0,0,-10
2021,04.30,北京,1057,0,-10,7,1041,9,0,0,-10
2021,05.01,北京,1057,0,-10,5,1043,9,0,0,-10
2021,05.02,北京,1057,0,-10,5,1043,9,0,0,-10
2021,05.03,北京,1057,0,-10,5,1043,9,0,0,-10
2021,05.04,北京,1057,0,-10,3,1045,9,0,0,-10
2021,05.05,北京,1057,0,-10,3,1045,9,0,0,-10
2021,05.06,北京,1057,0,-10,3,1045,9,0,0,-10
2021,05.07,北京,1057,0,-10,2,1046,9,0,0,-10
2021,05.08,北京,1057,0,-10,2,1046,9,0,0,-10
2021,05.09,北京,1057,0,-10,2,1046,9,0,0,-10
2021,05.10,北京,1057,0,-10,2,1046,9,0,0,-10
2021,05.11,北京,1057,0,-10,2,1046,9,0,0,-10
2021,05.12,北京,1057,0,-10,2,1046,9,0,0,-10
2021,05.13,北京,1057,0,-10,2,1046,9,0,0,-10
2021,05.14,北京,1057,0,-10,2,1046,9,0,0,-10
2021,05.15,北京,1057,0,-10,2,1046,9,0,0,-10
2021,05.16,北京,1057,0,-10,2,1046,9,0,0,-10
2021,05.17,北京,1057,0,-10,2,1046,9,0,0,-10
2021,05.18,北京,1057,0,-10,2,1046,9,0,0,-10
2021,05.19,北京,1057,0,-10,2,1046,9,0,0,-10
2021,05.20,北京,1057,0,-10,2,1046,9,0,0,-10
2021,05.21,北京,1057,0,-10,2,1046,9,0,0,-10
2021,05.22,北京,1058,1,-10,3,1046,9,0,0,-10
2021,05.23,北京,1058,0,-10,3,1046,9,0,0,-10
2021,05.24,北京,1058,0,-10,3,1046,9,0,0,-10
2021,05.25,北京,1058,0,-10,3,1046,9,0,0,-10
2021,05.26,北京,1059,1,-10,4,1046,9,0,0,-10
2021,05.27,北京,1059,0,-10,4,1046,9,0,0,-10
2021,05.28,北京,1059,0,-10,4,1046,9,0,0,-10
2021,05.29,北京,1059,0,-10,4,1046,9,0,0,-10
2021,05.30,北京,1059,0,-10,4,1046,9,0,0,-10
2021,05.31,北京,1059,0,-10,4,1046,9,0,0,-10
2021,06.01,北京,1059,0,-10,4,1046,9,0,0,-10
2021,06.02,北京,1060,1,-10,5,1046,9,0,0,-10
2021,06.03,北京,1061,1,-10,6,1046,9,0,0,-10
2021,06.04,北京,1063,2,-10,8,1046,9,0,0,-10
2021,06.05,北京,1064,1,-10,9,1046,9,0,0,-10
2021,06.06,北京,1064,0,-10,9,1046,9,0,0,-10
2021,06.07,北京,1065,1,-10,10,1046,9,0,0,-10
2021,06.08,北京,1067,2,-10,12,1046,9,0,0,-10
2021,06.09,北京,1067,0,-10,11,1047,9,0,0,-10
2021,06.10,北京,1068,1,-10,12,1047,9,0,0,-10
2021,06.11,北京,1069,1,-10,12,1048,9,0,0,-10
2021,06.12,北京,1069,0,-10,12,1048,9,0,0,-10
2021,06.13,北京,1070,1,-10,13,1048,9,0,0,-10
2021,06.14,北京,1071,1,-10,14,1048,9,0,0,-10
2021,06.15,北京,1071,0,-10,14,1048,9,0,0,-10
2021,06.16,北京,1072,1,-10,15,1048,9,0,0,-10
2021,06.17,北京,1072,0,-10,15,1048,9,0,0,-10
2021,06.18,北京,1073,1,-10,16,1048,9,0,0,-10
2021,06.19,北京,1073,0,-10,16,1048,9,0,0,-10
