iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
HKG,Asia,Hong Kong,2020-10-26,5303.0,8.0,6.714,105.0,0.0,0.0,708.118,1.068,0.897,14.021,0.0,0.0,,,,,,,,,,,,,,25188.0,3.361,,,tests performed,,,,,,,,,,,,,,51.85,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-10-27,5308.0,5.0,6.714,105.0,0.0,0.0,708.786,0.668,0.897,14.021,0.0,0.0,,,,,,,,,,,,,,25188.0,3.361,,,tests performed,,,,,,,,,,,,,,51.85,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-10-28,5310.0,2.0,5.857,105.0,0.0,0.0,709.053,0.267,0.782,14.021,0.0,0.0,,,,,,,,,,,,,,25188.0,3.361,,,tests performed,,,,,,,,,,,,,,51.85,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-10-29,5313.0,3.0,4.714,105.0,0.0,0.0,709.453,0.401,0.63,14.021,0.0,0.0,,,,,,,,,,,,,,25188.0,3.361,,,tests performed,,,,,,,,,,,,,,51.85,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-10-30,5320.0,7.0,5.143,105.0,0.0,0.0,710.388,0.935,0.687,14.021,0.0,0.0,,,,,,,,,,,,,,25188.0,3.361,,,tests performed,,,,,,,,,,,,,,51.85,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-10-31,5323.0,3.0,4.857,105.0,0.0,0.0,710.789,0.401,0.649,14.021,0.0,0.0,,,,,,,,,,3763315.0,,502.138,,25188.0,3.361,0.0002,4545.5,tests performed,,,,,,,,,,,,,,51.85,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,855.8,2.09,6.67,114.276359442014
HKG,Asia,Hong Kong,2020-11-01,5330.0,7.0,5.0,105.0,0.0,0.0,711.724,0.935,0.668,14.021,0.0,0.0,,,,,,,,,,,,,,24723.0,3.299,,,tests performed,,,,,,,,,,,,,,51.85,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-11-02,5336.0,6.0,4.714,105.0,0.0,0.0,712.525,0.801,0.63,14.021,0.0,0.0,,,,,,,,,,,,,,24257.0,3.237,,,tests performed,,,,,,,,,,,,,,51.85,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-11-03,5345.0,9.0,5.286,105.0,0.0,0.0,713.727,1.202,0.706,14.021,0.0,0.0,,,,,,,,,,,,,,23792.0,3.175,,,tests performed,,,,,,,,,,,,,,51.85,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-11-04,5348.0,3.0,5.429,106.0,1.0,0.143,714.127,0.401,0.725,14.154,0.134,0.019,,,,,,,,,,,,,,23327.0,3.113,,,tests performed,,,,,,,,,,,,,,51.85,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-11-05,5355.0,7.0,6.0,106.0,0.0,0.143,715.062,0.935,0.801,14.154,0.0,0.019,,,,,,,,,,,,,,22861.0,3.05,,,tests performed,,,,,,,,,,,,,,51.85,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-11-06,5361.0,6.0,5.857,107.0,1.0,0.286,715.863,0.801,0.782,14.288,0.134,0.038,,,,,,,,,,,,,,22396.0,2.988,,,tests performed,,,,,,,,,,,,,,51.85,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-11-07,5364.0,3.0,5.857,107.0,0.0,0.286,716.264,0.401,0.782,14.288,0.0,0.038,,,,,,,,,,,,,,21930.0,2.926,,,tests performed,,,,,,,,,,,,,,51.85,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-11-08,5374.0,10.0,6.286,107.0,0.0,0.286,717.599,1.335,0.839,14.288,0.0,0.038,,,,,,,,,,,,,,21930.0,2.926,,,tests performed,,,,,,,,,,,,,,51.85,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-11-09,5380.0,6.0,6.286,107.0,0.0,0.286,718.4,0.801,0.839,14.288,0.0,0.038,,,,,,,,,,,,,,21930.0,2.926,,,tests performed,,,,,,,,,,,,,,51.85,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-11-10,5389.0,9.0,6.286,108.0,1.0,0.429,719.602,1.202,0.839,14.421,0.134,0.057,,,,,,,,,,,,,,21930.0,2.926,,,tests performed,,,,,,,,,,,,,,51.85,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-11-11,5407.0,18.0,8.429,108.0,0.0,0.286,722.005,2.404,1.125,14.421,0.0,0.038,,,,,,,,,,,,,,21930.0,2.926,,,tests performed,,,,,,,,,,,,,,51.85,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-11-12,5430.0,23.0,10.714,108.0,0.0,0.286,725.077,3.071,1.431,14.421,0.0,0.038,,,,,,,,,,,,,,21930.0,2.926,,,tests performed,,,,,,,,,,,,,,51.85,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-11-13,5436.0,6.0,10.714,108.0,0.0,0.143,725.878,0.801,1.431,14.421,0.0,0.019,,,,,,,,,,,,,,21930.0,2.926,,,tests performed,,,,,,,,,,,,,,51.85,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-11-14,5444.0,8.0,11.429,108.0,0.0,0.143,726.946,1.068,1.526,14.421,0.0,0.019,,,,,,,,,,,,,,21930.0,2.926,,,tests performed,,,,,,,,,,,,,,55.56,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-11-15,5458.0,14.0,12.0,108.0,0.0,0.143,728.816,1.869,1.602,14.421,0.0,0.019,,,,,,,,,,,,,,21930.0,2.926,,,tests performed,,,,,,,,,,,,,,55.56,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-11-16,5466.0,8.0,12.286,108.0,0.0,0.143,729.884,1.068,1.641,14.421,0.0,0.019,,,,,,,,,,,,,,21930.0,2.926,,,tests performed,,,,,,,,,,,,,,55.56,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-11-17,5470.0,4.0,11.571,108.0,0.0,0.0,730.418,0.534,1.545,14.421,0.0,0.0,,,,,,,,,,,,,,21930.0,2.926,,,tests performed,,,,,,,,,,,,,,55.56,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-11-18,5479.0,9.0,10.286,108.0,0.0,0.0,731.62,1.202,1.373,14.421,0.0,0.0,,,,,,,,,,,,,,21930.0,2.926,,,tests performed,,,,,,,,,,,,,,55.56,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-11-19,5491.0,12.0,8.714,108.0,0.0,0.0,733.222,1.602,1.164,14.421,0.0,0.0,,,,,,,,,,,,,,21930.0,2.926,,,tests performed,,,,,,,,,,,,,,55.56,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-11-20,5517.0,26.0,11.571,108.0,0.0,0.0,736.694,3.472,1.545,14.421,0.0,0.0,,,,,,,,,,,,,,21930.0,2.926,,,tests performed,,,,,,,,,,,,,,55.56,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-11-21,5560.0,43.0,16.571,108.0,0.0,0.0,742.436,5.742,2.213,14.421,0.0,0.0,,,,,,,,,,,,,,21930.0,2.926,,,tests performed,,,,,,,,,,,,,,55.56,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-11-22,5628.0,68.0,24.286,108.0,0.0,0.0,751.516,9.08,3.243,14.421,0.0,0.0,,,,,,,,,,,,,,21930.0,2.926,,,tests performed,,,,,,,,,,,,,,55.56,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-11-23,5701.0,73.0,33.571,108.0,0.0,0.0,761.264,9.748,4.483,14.421,0.0,0.0,,,,,,,,,,,,,,21930.0,2.926,,,tests performed,,,,,,,,,,,,,,55.56,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-11-24,5781.0,80.0,44.429,108.0,0.0,0.0,771.946,10.683,5.933,14.421,0.0,0.0,,,,,,,,,,,,,,21930.0,2.926,,,tests performed,,,,,,,,,,,,,,59.26,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-11-25,5866.0,85.0,55.286,108.0,0.0,0.0,783.296,11.35,7.382,14.421,0.0,0.0,,,,,,,,,,,,,,21930.0,2.926,,,tests performed,,,,,,,,,,,,,,59.26,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-11-26,5947.0,81.0,65.143,108.0,0.0,0.0,794.113,10.816,8.699,14.421,0.0,0.0,,,,,,,,,,,,,,21930.0,2.926,,,tests performed,,,,,,,,,,,,,,59.26,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-11-27,6039.0,92.0,74.571,108.0,0.0,0.0,806.397,12.285,9.958,14.421,0.0,0.0,,,,,,,,,,,,,,21930.0,2.926,,,tests performed,,,,,,,,,,,,,,59.26,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-11-28,6123.0,84.0,80.429,109.0,1.0,0.143,817.614,11.217,10.74,14.555,0.134,0.019,,,,,,,,,,,,,,21930.0,2.926,,,tests performed,,,,,,,,,,,,,,59.26,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-11-29,6238.0,115.0,87.143,109.0,0.0,0.143,832.97,15.356,11.636,14.555,0.0,0.019,,,,,,,,,,,,,,21930.0,2.926,,,tests performed,,,,,,,,,,,,,,59.26,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-11-30,6314.0,76.0,87.571,109.0,0.0,0.143,843.119,10.148,11.694,14.555,0.0,0.019,,,,,,,,,,4421227.0,,589.923,,21930.0,2.926,0.0015,662.3,tests performed,,,,,,,,,,,,,,68.52,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,1170.2,2.62,8.25,156.258700419543
HKG,Asia,Hong Kong,2020-12-01,6396.0,82.0,87.857,109.0,0.0,0.143,854.068,10.95,11.732,14.555,0.0,0.019,,,,,,,,,,,,,,25197.0,3.362,,,tests performed,,,,,,,,,,,,,,68.52,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-12-02,6499.0,103.0,90.429,110.0,1.0,0.286,867.822,13.754,12.075,14.688,0.134,0.038,,,,,,,,,,,,,,28463.0,3.798,,,tests performed,,,,,,,,,,,,,,68.52,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-12-03,6589.0,90.0,91.714,110.0,0.0,0.286,879.84,12.018,12.247,14.688,0.0,0.038,,,,,,,,,,,,,,31729.0,4.234,,,tests performed,,,,,,,,,,,,,,68.52,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-12-04,6701.0,112.0,94.571,112.0,2.0,0.571,894.795,14.956,12.628,14.956,0.267,0.076,,,,,,,,,,,,,,34995.0,4.669,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-12-05,6802.0,101.0,97.0,112.0,0.0,0.429,908.282,13.487,12.953,14.956,0.0,0.057,,,,,,,,,,,,,,38261.0,5.105,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-12-06,6897.0,95.0,94.143,112.0,0.0,0.429,920.968,12.686,12.571,14.956,0.0,0.057,,,,,,,,,,,,,,41527.0,5.541,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-12-07,6975.0,78.0,94.429,112.0,0.0,0.429,931.383,10.415,12.609,14.956,0.0,0.057,,,,,,,,,,,,,,44793.0,5.977,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-12-08,7075.0,100.0,97.0,112.0,0.0,0.429,944.736,13.353,12.953,14.956,0.0,0.057,,,,,,,,,,,,,,44793.0,5.977,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-12-09,7179.0,104.0,97.143,114.0,2.0,0.571,958.623,13.887,12.972,15.223,0.267,0.076,,,,,,,,,,,,,,44793.0,5.977,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-12-10,7291.0,112.0,100.286,114.0,0.0,0.571,973.579,14.956,13.391,15.223,0.0,0.076,,,,,,,,,,,,,,44793.0,5.977,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-12-11,7377.0,86.0,96.571,114.0,0.0,0.286,985.063,11.484,12.895,15.223,0.0,0.038,,,,,,,,,,,,,,44793.0,5.977,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-12-12,7446.0,69.0,92.0,115.0,1.0,0.429,994.276,9.214,12.285,15.356,0.134,0.057,,,,,,,,,,,,,,44793.0,5.977,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-12-13,7541.0,95.0,92.0,117.0,2.0,0.714,1006.962,12.686,12.285,15.623,0.267,0.095,,,,,,,,,,,,,,44793.0,5.977,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-12-14,7623.0,82.0,92.571,120.0,3.0,1.143,1017.912,10.95,12.361,16.024,0.401,0.153,,,,,,,,,,,,,,44793.0,5.977,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-12-15,7721.0,98.0,92.286,122.0,2.0,1.429,1030.998,13.086,12.323,16.291,0.267,0.191,,,,,,,,,,,,,,44793.0,5.977,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-12-16,7803.0,82.0,89.143,123.0,1.0,1.286,1041.947,10.95,11.903,16.424,0.134,0.172,,,,,,,,,,,,,,44793.0,5.977,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-12-17,7899.0,96.0,86.857,125.0,2.0,1.571,1054.766,12.819,11.598,16.691,0.267,0.21,,,,,,,,,,,,,,44793.0,5.977,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-12-18,7969.0,70.0,84.571,129.0,4.0,2.143,1064.113,9.347,11.293,17.226,0.534,0.286,,,,,,,,,,,,,,44793.0,5.977,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-12-19,8078.0,109.0,90.286,129.0,0.0,2.0,1078.668,14.555,12.056,17.226,0.0,0.267,,,,,,,,,,,,,,44793.0,5.977,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-12-20,8152.0,74.0,87.286,129.0,0.0,1.714,1088.55,9.881,11.655,17.226,0.0,0.229,,,,,,,,,,,,,,44793.0,5.977,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-12-21,8237.0,85.0,87.714,131.0,2.0,1.571,1099.9,11.35,11.713,17.493,0.267,0.21,,,,,,,,,,,,,,44793.0,5.977,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-12-22,8300.0,63.0,82.714,132.0,1.0,1.429,1108.312,8.412,11.045,17.626,0.134,0.191,,,,,,,,,,,,,,44793.0,5.977,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-12-23,8353.0,53.0,78.571,133.0,1.0,1.429,1115.39,7.077,10.492,17.76,0.134,0.191,,,,,,,,,,,,,,44793.0,5.977,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-12-24,8424.0,71.0,75.0,135.0,2.0,1.429,1124.87,9.481,10.015,18.027,0.267,0.191,,,,,,,,,,,,,,44793.0,5.977,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-12-25,8481.0,57.0,73.143,136.0,1.0,1.0,1132.482,7.611,9.767,18.16,0.134,0.134,,,,,,,,,,,,,,44793.0,5.977,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-12-26,8540.0,59.0,66.0,136.0,0.0,1.0,1140.36,7.878,8.813,18.16,0.0,0.134,,,,,,,,,,,,,,44793.0,5.977,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-12-27,8610.0,70.0,65.429,136.0,0.0,1.0,1149.707,9.347,8.737,18.16,0.0,0.134,,,,,,,,,,,,,,44793.0,5.977,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-12-28,8671.0,61.0,62.0,139.0,3.0,1.143,1157.853,8.145,8.279,18.561,0.401,0.153,,,,,,,,,,,,,,44793.0,5.977,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-12-29,8724.0,53.0,60.571,143.0,4.0,1.571,1164.93,7.077,8.088,19.095,0.534,0.21,,,,,,,,,,,,,,44793.0,5.977,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-12-30,8778.0,54.0,60.714,146.0,3.0,1.857,1172.141,7.211,8.107,19.496,0.401,0.248,,,,,,,,,,,,,,44793.0,5.977,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2020-12-31,8846.0,68.0,60.286,148.0,2.0,1.857,1181.221,9.08,8.05,19.763,0.267,0.248,,,,,,,,,,5809821.0,,775.203,,44793.0,5.977,0.0018,549.5,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,1568.6,3.19,9.08,209.457697383435
HKG,Asia,Hong Kong,2021-01-01,8888.0,42.0,58.143,149.0,1.0,1.857,1186.829,5.608,7.764,19.896,0.134,0.248,,,,,,,,,,,,,,44395.0,5.924,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2021-01-02,8923.0,35.0,54.714,150.0,1.0,2.0,1191.503,4.674,7.306,20.03,0.134,0.267,,,,,,,,,,,,,,43997.0,5.871,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2021-01-03,8964.0,41.0,50.571,150.0,0.0,2.0,1196.977,5.475,6.753,20.03,0.0,0.267,,,,,,,,,,,,,,43598.0,5.817,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2021-01-04,9017.0,53.0,49.429,151.0,1.0,1.714,1204.055,7.077,6.6,20.163,0.134,0.229,,,,,,,,,,,,,,43200.0,5.764,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2021-01-05,9049.0,32.0,46.429,153.0,2.0,1.429,1208.328,4.273,6.2,20.43,0.267,0.191,,,,,,,,,,,,,,42801.0,5.711,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2021-01-06,9074.0,25.0,42.286,154.0,1.0,1.143,1211.666,3.338,5.646,20.564,0.134,0.153,,,,,,,,,,,,,,42403.0,5.658,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2021-01-07,9107.0,33.0,37.286,154.0,0.0,0.857,1216.072,4.407,4.979,20.564,0.0,0.114,,,,,,,,,,,,,,42005.0,5.605,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2021-01-08,9152.0,45.0,37.714,155.0,1.0,0.857,1222.081,6.009,5.036,20.697,0.134,0.114,,,,,,,,,,,,,,42005.0,5.605,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2021-01-09,9211.0,59.0,41.143,157.0,2.0,1.0,1229.96,7.878,5.494,20.964,0.267,0.134,,,,,,,,,,,,,,42005.0,5.605,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2021-01-10,9242.0,31.0,39.714,158.0,1.0,1.143,1234.099,4.139,5.303,21.098,0.134,0.153,,,,,,,,,,,,,,42005.0,5.605,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2021-01-11,9283.0,41.0,38.0,158.0,0.0,1.0,1239.574,5.475,5.074,21.098,0.0,0.134,,,,,,,,,,,,,,42005.0,5.605,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
HKG,Asia,Hong Kong,2021-01-12,9343.0,60.0,42.0,159.0,1.0,0.857,1247.586,8.012,5.608,21.232,0.134,0.114,,,,,,,,,,,,,,42005.0,5.605,,,tests performed,,,,,,,,,,,,,,71.3,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863.0,,,,
